Wikipedia_movie_ID,title,Movie_genres,Movie_year_released,averageRating,numVotes,e_count,i_count,extro_proportion,number of characters,extroverted_bin,treatment,Propensity_score
22430724,morning glory,"['Comedy', 'Romance Film', 'Drama']",0.9615946024057015,6.4,-0.5549292478161834,1,1,0.5,2,"(0.474, 0.526]",1,0.6130800250824422
7657211,the bad seed,"['Drama', 'Mystery', 'Horror', 'Thriller']",-2.311415764128157,7.4,-0.5071960451638995,1,0,1.0,1,"(0.947, 1.0]",1,0.6654985671698419
1277918,charlie and the chocolate factory,"['Comedy', 'Remake', 'Fantasy', ""Children's/Family"", 'Family Film', 'Adventure', ""Children's Fantasy""]",0.6585380869858998,7.8,0.2785955393038231,8,9,0.47058823529411764,17,"(0.421, 0.474]",0,0.6100710893301807
2162986,the pursuit of happyness,"['Inspirational Drama', 'Biographical film', 'Family Drama', 'Drama']",0.7191493900698601,8.0,1.5770188422829798,1,1,0.5,2,"(0.474, 0.526]",1,0.5964073279456288
348292,the dark crystal,"['Fantasy Adventure', 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",-0.7355218839451881,7.1,-0.2915809666264355,4,6,0.4,10,"(0.368, 0.421]",0,0.6384380700981434
1273396,surviving christmas,"['Comedy', 'Romance Film', 'Romantic comedy', 'Domestic Comedy', 'Slapstick', 'Holiday Film', 'Christmas movie']",0.5979267839019394,5.4,-0.46429787827397323,4,3,0.5714285714285714,7,"(0.526, 0.579]",1,0.6182426563455469
916576,children of heaven,"['Comedy', 'Drama', 'Family Film', 'Adventure', 'World cinema']",0.173647662314217,8.2,-0.2582270817129356,0,2,0.0,2,,0,0.6232737813282998
2166828,nine queens,"['Mystery', 'Thriller', 'Drama', 'Caper story', 'Indie', 'Crime Fiction', 'Crime Thriller', 'World cinema']",0.355481571566098,7.9,-0.348249158130621,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6211371063842425
21282769,kick-ass,"['Comedy', 'Superhero movie', 'Action', 'Action/Adventure', 'Superhero', 'Black comedy']",0.9615946024057015,7.6,1.7273845235689194,2,2,0.5,4,"(0.474, 0.526]",1,0.5908290802500967
5391207,boys,"['Mystery', 'Romance Film', 'Drama', 'Thriller', 'Teen']",0.11303635923025664,6.3,-0.5664665079483133,2,2,0.5,4,"(0.474, 0.526]",1,0.6272092073768487
400797,happy gilmore,"['Comedy', 'Sports', 'Slapstick']",0.11303635923025664,7.0,0.3809292677602924,3,1,0.75,4,"(0.737, 0.789]",1,0.6181507374103808
54030,vanilla sky,"['Mystery', 'Romance Film', 'Thriller', 'Psychological thriller', 'Science Fiction']",0.41609287465005834,6.9,0.5370616136506049,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6116128119074659
3842309,k-pax,"['Science Fiction', 'Mystery', 'Drama']",0.41609287465005834,7.4,0.18193413329050992,1,0,1.0,1,"(0.947, 1.0]",1,0.615040353494018
1822067,the fugitive,"['Mystery', 'Action', 'Thriller', 'Drama', 'Crime Fiction', 'Adventure']",-0.0687975500216244,5.8,-0.5665254717990738,1,1,0.5,2,"(0.474, 0.526]",1,0.6301868574393532
2763214,she's the man,"['Comedy', 'Romance Film', 'Romantic comedy']",0.7191493900698601,6.4,0.10324097806560079,1,1,0.5,2,"(0.474, 0.526]",1,0.6107572439370736
219712,final destination,"['Horror', 'Cult', 'Thriller', 'Teen', 'Supernatural', 'Slasher']",0.355481571566098,6.7,0.5054255422559264,4,5,0.4444444444444444,9,"(0.421, 0.474]",0,0.6129276531100508
1096949,the prince and me,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Teen', 'Romantic drama']",0.5979267839019394,5.8,-0.4065486828391793,1,1,0.5,2,"(0.474, 0.526]",1,0.6176878041105144
431562,almost famous,"['Comedy', 'Musical', 'Drama', 'Coming of age', 'Period piece', 'Musical Drama', 'Road movie', 'Comedy-drama']",0.355481571566098,7.9,0.5655961864952833,4,1,0.8,5,"(0.789, 0.842]",1,0.6123465269195735
1519783,fantastic four,"['Superhero movie', 'Action', 'Action/Adventure', 'Science Fiction', 'Fantasy']",0.6585380869858998,6.6,-0.5613681003192256,2,3,0.4,5,"(0.368, 0.421]",0,0.6181716992344899
168958,friday the 13th,"['Slasher', 'Teen', 'Horror', 'Cult']",-0.8567444901131088,6.4,-0.5673902749435605,9,11,0.45,20,"(0.421, 0.474]",0,0.6429791786268294
129368,rain man,"['Melodrama', 'Family Drama', 'Drama', 'Road movie']",-0.37185406544142613,8.0,1.5386333754379207,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.615052349633342
293524,beetlejuice,"['Comedy', 'Horror', 'Haunted House Film', 'Fantasy', 'Fantasy Comedy', 'Black comedy', 'Heaven-Can-Wait Fantasies']",-0.37185406544142613,7.5,0.7206868376888277,2,3,0.4,5,"(0.368, 0.421]",0,0.622902954819938
32099336,the grey,"['Action', 'Drama']",1.082817208573622,6.4,-0.5673824130967924,3,2,0.6,5,"(0.579, 0.632]",1,0.6111817006243028
357186,kingdom of heaven,"['Costume drama', 'Historical drama', 'Action', 'Action/Adventure', 'Drama', 'Period piece', 'War film', 'Epic', 'Adventure', 'Historical Epic', 'Historical fiction']",0.6585380869858998,6.3,-0.5675199954152335,5,4,0.5555555555555556,9,"(0.526, 0.579]",1,0.6182307924785829
5085987,tuck everlasting,"['Costume drama', 'Romance Film', 'Drama', 'Coming of age', 'Fantasy', 'Family Drama', 'Teen', 'Family Film', 'Film adaptation']",0.4767041777340187,6.5,-0.5660812774566782,1,1,0.5,2,"(0.474, 0.526]",1,0.6212225076195088
803786,total eclipse,"['Romance Film', 'Gay', 'Drama', 'Biopic [feature]', 'Indie', 'Period piece', 'Biography', 'Gay Interest', 'Biographical film', 'LGBT', 'Erotic Drama', 'Gay Themed']",0.0524250561462963,6.5,-0.502773756356865,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6275970293969734
12064359,cloverfield,"['Doomsday film', 'Monster movie', 'Horror', 'Action/Adventure', 'Thriller', 'Mystery', 'Monster', 'Action', 'Science Fiction', 'Creature Film', 'Disaster', 'Sci-Fi Horror', 'Archives and records']",0.8403719962377808,7.0,1.0610261842781994,3,2,0.6,5,"(0.579, 0.632]",1,0.5994118204675697
576198,adventures in babysitting,"['Comedy', 'Action', 'Thriller', 'Teen', 'Family Film', 'Adventure']",-0.4324653685253865,6.9,-0.379940262452676,3,3,0.5,6,"(0.474, 0.526]",1,0.6343517315059042
31905391,total recall,"['Adventure', 'Science Fiction', 'Remake', 'Action']",1.082817208573622,7.5,0.7956102373884514,3,2,0.6,5,"(0.579, 0.632]",1,0.59792151057322
2983487,ultraviolet,"['Superhero movie', 'Action', 'Action/Adventure', 'Thriller', 'Science Fiction', 'Dystopia', 'Martial Arts Film']",0.7191493900698601,4.9,-0.5668556693633323,1,0,1.0,1,"(0.947, 1.0]",1,0.6172205468633268
2021400,the 40-year-old virgin,"['Comedy', 'Romance Film', 'Romantic comedy', 'Sex comedy', 'Buddy film']",0.6585380869858998,7.1,1.230012649634292,5,3,0.625,8,"(0.579, 0.632]",1,0.6008219402469104
17651907,tekken,"['Action', 'Action/Adventure', 'Thriller', 'Drama', 'Science Fiction', 'Japanese Movies', 'Fantasy', 'Martial Arts Film', 'Crime Fiction', 'Adventure']",0.9009832993217411,7.2,-0.43837736947967526,1,4,0.2,5,"(0.158, 0.211]",0,0.6129632582151435
20457037,sunny,['War film'],0.8403719962377808,5.3,-0.5668399456697962,3,3,0.5,6,"(0.474, 0.526]",1,0.6152096710817385
16782,king kong,"['Monster movie', 'Horror', 'Action/Adventure', 'Action', 'Airplanes and airports', 'Black-and-white', 'Animation', 'Pre-Code', 'Adventure', 'Stop motion', 'Disaster']",-3.705475735059245,7.9,-0.2165907412292832,5,4,0.5555555555555556,9,"(0.526, 0.579]",1,0.6843518844713264
133462,beauty and the beast,"['Costume drama', 'Romance Film', 'Musical', ""Children's"", 'Fantasy', 'Music', 'Family Film', 'Animation']",-0.19002015618954507,5.1,-0.5674295841774007,10,10,0.5,20,"(0.474, 0.526]",1,0.6321746682697642
710822,the adventures of pinocchio,"['Adventure', 'Fantasy', 'Musical', 'Family Film']",0.11303635923025664,5.5,-0.567339172939568,1,0,1.0,1,"(0.947, 1.0]",1,0.6272175113841669
3876620,all the president's men,"['Docudrama', 'History', 'Drama', 'Thriller', 'Political drama']",-1.0991897024489503,7.9,-0.0840242810262343,1,1,0.5,2,"(0.474, 0.526]",1,0.642366677404794
2918524,secret admirer,"['Comedy', 'Romance Film', 'Romantic comedy', 'Indie']",-0.5536879746933071,6.5,-0.5369413424108592,4,3,0.5714285714285714,7,"(0.526, 0.579]",1,0.6377989040905623
328344,arachnophobia,"['Comedy', 'Horror Comedy', 'Horror', 'Thriller', 'Parody', 'Science Fiction', 'Natural horror films']",-0.25063145927350544,6.5,-0.27501212456274643,0,3,0.0,3,,0,0.6303941502138498
9808649,repo! the genetic opera,"['Comedy', 'Horror', 'Musical', 'Cult', 'Science Fiction', 'Satire']",0.8403719962377808,7.9,-0.5646504213448912,5,2,0.7142857142857143,7,"(0.684, 0.737]",1,0.6151885767358015
29176668,from prada to nada,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama']",1.0222059054896617,5.5,-0.5066653705070554,1,1,0.5,2,"(0.474, 0.526]",1,0.6116046382488058
15181224,aliens in the attic,"['Comedy', 'Science Fiction', 'Fantasy', ""Children's/Family"", 'Family Film', 'Adventure', 'Family-Oriented Adventure']",0.9009832993217411,5.4,-0.47406622288328937,3,1,0.75,4,"(0.737, 0.789]",1,0.6133077766270217
923759,rounders,"['Drama', 'Indie', 'Crime Fiction', 'Gangster Film', 'Buddy film']",0.23425896539817734,7.3,0.05231979654886803,3,5,0.375,8,"(0.368, 0.421]",0,0.6192998856573977
10565718,mean girls,"['Comedy', 'Coming of age', 'Teen', 'LGBT', 'Comedy of manners', 'Comedy-drama']",0.5979267839019394,7.1,1.0553813782987314,6,6,0.5,12,"(0.474, 0.526]",1,0.6035428694127009
2692284,monster house,"['Comedy', 'Mystery', 'Haunted House Film', 'Creature Film', 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', ""Children's Fantasy""]",0.7191493900698601,7.0,-0.566950011524549,4,3,0.5714285714285714,7,"(0.526, 0.579]",1,0.6172214539716405
2079686,mommie dearest,"['Docudrama', 'Drama', 'Biopic [feature]', 'Biography', 'Biographical film', 'Childhood Drama']",-0.7961331870291485,6.6,-0.4978286547397545,1,1,0.5,2,"(0.474, 0.526]",1,0.6413517966946441
73467,five easy pieces,"['New Hollywood', 'Family Drama', 'Drama', 'Road movie']",-1.4628575209527124,7.4,-0.4116038503110427,1,0,1.0,1,"(0.947, 1.0]",1,0.6512388895969901
74394,invasion of the body snatchers,"['Alien invasion', 'Doomsday film', 'Horror', 'Thriller', 'Science Fiction', 'Black-and-white', 'Cold War']",-2.311415764128157,7.7,-0.3573924859218763,3,3,0.5,6,"(0.474, 0.526]",1,0.6641400384130276
1141596,henry: portrait of a serial killer,"['Horror', 'Cult', 'Thriller', 'Drama', 'Slasher', 'Crime Fiction', 'Crime Drama']",-0.4930766716093468,7.0,-0.4122249362057195,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6356415664843942
129444,driving miss daisy,"['Comedy', 'Drama', 'Period piece', 'Film adaptation', 'Comedy-drama', 'Buddy film']",-0.3112427623574658,7.3,-0.1133882787049431,1,1,0.5,2,"(0.474, 0.526]",1,0.6298519128198631
431014,big fish,"['Comedy', 'Drama', 'Fantasy', 'Period piece', 'War film', 'Fantasy Comedy', 'Film adaptation', 'Comedy-drama', 'Family Drama', 'Adventure']",0.5373154808179791,6.6,-0.5369334805640912,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.6199422304188236
36019569,snow white and the huntsman,"['Adventure', 'Fantasy', 'Action', 'Drama']",1.082817208573622,6.1,0.6066979213987075,2,2,0.5,4,"(0.474, 0.526]",1,0.5997684423344359
452767,underworld,"['Horror', 'Action/Adventure', 'Thriller', 'Action', 'Fantasy', 'Werewolf fiction']",0.5373154808179791,7.5,-0.554374987619035,6,6,0.5,12,"(0.474, 0.526]",1,0.6201094597229176
23514165,remember me,"['Romantic drama', 'Romance Film', 'Drama']",0.9615946024057015,6.7,-0.5674688934112411,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.6132010745930442
29007186,contagion,"['Action', 'Action/Adventure', 'Thriller', 'Science Fiction', 'Disaster']",1.0222059054896617,4.8,-0.5666473304239787,3,3,0.5,6,"(0.474, 0.526]",1,0.6121843491523185
2581392,the pink panther,"['Comedy', 'Mystery', 'Action', 'Action/Adventure', 'Reboot', 'Slapstick', 'Crime Fiction', 'Family Film']",0.7191493900698601,7.0,-0.3509497024954501,7,4,0.6363636363636364,11,"(0.632, 0.684]",1,0.6151424637227989
1332901,hollow man,"['Horror', 'Action', 'Thriller', 'Science Fiction', 'Suspense', 'Sci-Fi Horror']",0.355481571566098,5.8,-0.031798032946003384,3,1,0.75,4,"(0.737, 0.789]",1,0.618101728445534
3671146,a room with a view,"['Romance Film', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",-0.5536879746933071,4.2,-0.5675317881853856,5,7,0.4166666666666667,12,"(0.368, 0.421]",0,0.6380864514009504
1138831,true stories,"['Comedy', 'Cult', 'Musical', 'Parody', 'Ensemble Film', 'Satire', 'Americana', 'Indie']",-0.4930766716093468,7.2,-0.5391347976591483,1,1,0.5,2,"(0.474, 0.526]",1,0.6368369187304543
103026,kramer vs. kramer,"['Marriage Drama', 'Drama', 'New Hollywood', 'Family Drama', 'Courtroom Drama']",-0.9173557931970692,7.8,0.02922169074430406,1,5,0.16666666666666666,6,"(0.158, 0.211]",0,0.6383682586785966
1239400,the land before time,"['Costume drama', 'Comedy', 'Coming of age', ""Children's"", 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",-0.37185406544142613,7.4,-0.1902299690159738,2,6,0.25,8,"(0.211, 0.263]",0,0.6315704379478096
1238102,bad lieutenant,"['Drama', 'Crime Drama', 'Crime Fiction', 'Thriller']",-0.12940885310558473,7.0,-0.3847635054448815,1,0,1.0,1,"(0.947, 1.0]",1,0.6294533580220523
31941863,red lights,"['Drama', 'Horror', 'Thriller']",1.082817208573622,6.4,-0.567464962487857,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6111824989778879
9776999,breakfast on pluto,"['Comedy', 'Drama', 'Indie', 'Period piece', 'Political drama', 'LGBT', 'Comedy-drama', 'Tragicomedy', 'World cinema']",0.6585380869858998,7.2,-0.4737792654762551,2,2,0.5,4,"(0.474, 0.526]",1,0.6173299687983589
172577,kangaroo jack,"['Comedy', 'Animal Picture', 'Crime Fiction', 'Adventure', 'Adventure Comedy']",0.5373154808179791,4.5,-0.43723347077492236,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6189857603611629
171522,sling blade,"['Indie', 'Melodrama', 'Drama']",0.11303635923025664,8.0,-0.18493108429430052,1,5,0.16666666666666666,6,"(0.158, 0.211]",0,0.6235715069137805
920468,sister act,"['Musical', 'Comedy', 'Comedy of Errors', 'Crime Fiction']",-0.12940885310558473,6.5,-0.15193491340874743,2,2,0.5,4,"(0.474, 0.526]",1,0.6272405839670132
17578735,an education,"['Romance Film', 'Drama', 'Coming of age', 'Period piece', 'Film adaptation', 'Romantic drama']",0.9009832993217411,7.3,-0.028209099896383417,4,1,0.8,5,"(0.789, 0.842]",1,0.6089957043652638
8448026,eagle vs shark,"['Comedy', 'Romance Film', 'Romantic comedy', 'Comdedy', 'Indie', 'World cinema']",0.7797606931538205,6.7,-0.46594100424849805,0,2,0.0,2,,0,0.6152439516399812
103033,norma rae,"['Social problem film', 'Family Drama', 'Drama']",-0.9173557931970692,7.3,-0.5183402129576263,1,0,1.0,1,"(0.947, 1.0]",1,0.6434966435223262
28386410,horrible bosses,"['Comedy', 'Workplace Comedy', 'Crime Fiction']",1.0222059054896617,6.9,1.2543411344580577,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.5944504319912631
872386,papillon,"['Action', 'Action/Adventure', 'Thriller', 'Drama', 'New Hollywood', 'Crime Fiction', 'Adventure']",-1.2810236117008313,8.0,-0.03216753974410226,1,1,0.5,2,"(0.474, 0.526]",1,0.644807973628376
1883157,singin' in the rain,"['Comedy', 'Romance Film', 'Musical', 'Musical comedy']",-2.5538609764639983,8.3,0.43293931505440164,3,1,0.75,4,"(0.737, 0.789]",1,0.6607501480000005
1367581,a civil action,"['Docudrama', 'Drama', 'Courtroom Drama']",0.23425896539817734,6.6,-0.4471472595494476,1,1,0.5,2,"(0.474, 0.526]",1,0.6240805535962389
468293,philadelphia,"['Drama', 'Gay', 'Gay Interest', 'LGBT', 'Courtroom Drama', 'Medical fiction', 'Tragedy', 'Gay Themed']",-0.0687975500216244,7.7,0.42763649940934434,1,1,0.5,2,"(0.474, 0.526]",1,0.6207090601569123
423372,wild things,"['Mystery', 'Erotic thriller', 'Neo-noir', 'Thriller', 'Suspense', 'Crime Fiction', 'LGBT', 'Crime Thriller']",0.23425896539817734,6.6,-0.06607568485475046,3,2,0.6,5,"(0.579, 0.632]",1,0.6204352447706342
73882,the gold rush,"['Comedy', 'Drama', 'Indie', 'Black-and-white', 'Silent film']",-4.190366159730928,8.1,-0.11040470785646385,2,0,1.0,2,"(0.947, 1.0]",1,0.6907294316993777
13853693,happiness,"['Romance Film', 'Drama']",0.7797606931538205,6.6,-0.5675278572620016,3,6,0.3333333333333333,9,"(0.316, 0.368]",0,0.6162221509554473
402866,the hunchback of notre dame,"['Romance Film', 'Musical', 'Drama', 'Family Film', 'Animation']",0.11303635923025664,7.2,-0.5441821032842437,5,5,0.5,10,"(0.474, 0.526]",1,0.6269971305364147
15815398,dear zachary: a letter to a son about his father,"['History', 'Biography', 'Law & Crime', 'Crime Fiction', 'Documentary']",0.8403719962377808,8.5,-0.4122052815887994,1,0,1.0,1,"(0.947, 1.0]",1,0.6137188269298367
8344046,burn after reading,"['Comedy', 'Drama', 'Parody', 'Ensemble Film', 'Crime Fiction', 'Black comedy']",0.8403719962377808,7.0,0.7942304832806567,5,0,1.0,5,"(0.947, 1.0]",1,0.6020161384157631
3175826,suburbia,"['Comedy', 'Drama', 'Indie', 'Film adaptation', 'Comedy-drama', 'Black comedy']",0.11303635923025664,6.9,-0.5446420213201753,5,4,0.5555555555555556,9,"(0.526, 0.579]",1,0.6270015079911486
882119,napoleon dynamite,"['Comedy', 'Romance Film', 'Cult', 'Drama', 'Coming of age', 'Indie', 'Teen', 'Absurdism']",0.5979267839019394,7.0,0.3448748384819635,6,3,0.6666666666666666,9,"(0.632, 0.684]",1,0.6104406354454317
511228,the poseidon adventure,"['Action', 'Action/Adventure', 'Thriller', 'Drama', 'Adventure', 'Disaster']",-1.3416349147847917,7.1,-0.3784465115667443,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.6489979961288582
26466092,conan the barbarian,"['Action', 'Action/Adventure', 'Thriller', 'Sword and sorcery', 'Sword and sorcery films', 'Fantasy Adventure', 'Fantasy', 'Adventure']",1.0222059054896617,6.9,0.05696614798879223,7,4,0.6363636363636364,11,"(0.632, 0.684]",1,0.6061420465626496
142426,sense and sensibility,"['Costume drama', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",0.0524250561462963,6.7,-0.5636676904988834,7,3,0.7,10,"(0.684, 0.737]",1,0.6281760513746628
75933,dangerous liaisons,"['Costume drama', 'Comedy', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",-0.37185406544142613,7.6,-0.2773824713633169,4,0,1.0,4,"(0.947, 1.0]",1,0.6323953688585501
461322,city of god,"['Action', 'Thriller', 'Drama', 'Coming of age', 'Period piece', 'Crime Fiction', 'Crime Drama', 'Gangster Film', 'World cinema']",0.4767041777340187,8.6,2.5184867855284674,8,3,0.7272727272727273,11,"(0.684, 0.737]",1,0.5912673716578604
7764212,freedom writers,"['Biography', 'Teen', 'Crime Fiction', 'Drama']",0.7797606931538205,7.6,-0.23988932412643274,4,11,0.26666666666666666,15,"(0.263, 0.316]",0,0.613063920502108
194249,shanghai knights,"['Costume drama', 'Comedy', 'Chinese Movies', 'Action', 'Action/Adventure', 'Thriller', 'Action Comedy', 'Western', 'Martial Arts Film', 'Adventure', 'Buddy film']",0.5373154808179791,6.2,-0.13115605240076153,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6160436685238596
726161,the jungle book,"['Adventure', 'Family Film']",-0.008186246937664047,6.7,-0.549748290796031,9,6,0.6,15,"(0.579, 0.632]",1,0.6290362680898764
12064241,funny girl,"['Comedy', 'Romance Film', 'Musical', 'Drama', 'Biography']",-1.584080127120633,7.3,-0.4718255965543919,2,0,1.0,2,"(0.947, 1.0]",1,0.6537224911798233
607673,st. elmo's fire,"['Romance Film', 'Drama', 'Coming of age', 'Ensemble Film', 'Romantic drama']",-0.5536879746933071,6.4,-0.3898108110699769,4,3,0.5714285714285714,7,"(0.526, 0.579]",1,0.6364145153699159
745100,james and the giant peach,"['Comedy', 'Musical', 'Fantasy', 'Fantasy Comedy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', 'Stop motion', ""Children's Fantasy""]",0.11303635923025664,6.7,-0.28211923404107375,1,4,0.2,5,"(0.158, 0.211]",0,0.62449947665453
401839,"good bye, lenin!","['Comedy', 'Romance Film', 'Drama', 'Political cinema', 'War film', 'World cinema']",0.5373154808179791,7.7,0.025184632428904605,4,1,0.8,5,"(0.789, 0.842]",1,0.6145375845700191
9287656,the prisoner of zenda,"['Adventure', 'Drama']",-2.5538609764639983,5.9,-0.5673745512500243,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.669815096638778
974837,old school,"['Comedy', 'Cult', 'Slapstick']",0.5373154808179791,3.4,-0.5670089753753095,1,3,0.25,4,"(0.211, 0.263]",0,0.6202305766900974
4112888,stick it,"['Comedy', 'Comedy-drama', 'Sports', 'Teen']",0.7191493900698601,6.4,-0.4493525075678888,2,2,0.5,4,"(0.474, 0.526]",1,0.6160901114337345
311445,prince of darkness,"['Zombie Film', 'Horror', 'Cult', 'Supernatural']",-0.4324653685253865,6.7,-0.3769802771445009,1,4,0.2,5,"(0.158, 0.211]",0,0.6343237896811984
25854460,red,"['Comedy', 'Action', 'Action/Adventure', 'Thriller', 'Crime Fiction']",0.9615946024057015,6.9,-0.5672212452380472,9,3,0.75,12,"(0.737, 0.789]",1,0.6131986840954031
